Provider ID,Hospital Name,Address,City,State,Zip Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,357.5,228,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,235,223,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,77,295,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,5,The numer of cases/patients is too few to report.,10/1/2015,9/30/2016
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,5186265000,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,4,The numer of cases/patients is too few to report.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,61,244,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,6076644000,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,60,454,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,88,16, ,10/1/2015,9/30/2016
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY,3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,7168623611,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,5,The numer of cases/patients is too few to report.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,274,513,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,219,513,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,71,371,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,82,11, ,10/1/2015,9/30/2016
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,3154254400,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,8,The numer of cases/patients is too few to report.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,307,367,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,211,365,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,76,323,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,7185849000,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
